x,y,gene
18846,60025,ACTR3B
18863,60050,ACTR3B
18865,59285,ACTR3B
18865,59285,ACTR3B
18868,60453,ACTR3B
18876,59402,ACTR3B
18876,59402,ACTR3B
18888,59899,ACTR3B
16860,59663,ACTR5
17014,60639,ACTR5
17104,60668,ACTR5
17130,58601,ACTR5
17197,60610,ACTR5
17792,59934,ACTR5
17938,59756,ACTR5
17938,59756,ACTR5
18000,60206,ACTR5
18019,60090,ACTR5
18138,59998,ACTR5
18318,58608,ACTR5
18613,58690,ACTR5
18613,58690,ACTR5
18672,60648,ACTR5
18706,59422,ACTR5
18706,59422,ACTR5
18776,59524,ACTR5
18780,58424,ACTR5
18780,58424,ACTR5
18891,59566,ACTR5
16680,59395,ACTR6
16769,58531,ACTR6
16781,59564,ACTR6
16842,59633,ACTR6
16847,59002,ACTR6
16847,59002,ACTR6
16857,60331,ACTR6
16857,60331,ACTR6
16857,60331,ACTR6
16874,59028,ACTR6
16922,58743,ACTR6
16929,60076,ACTR6
16929,58766,ACTR6
16938,60089,ACTR6
16963,60406,ACTR6
16986,59040,ACTR6
17209,60258,ACTR6
17234,60339,ACTR6
17242,59188,ACTR6
17289,60461,ACTR6
17289,60461,ACTR6
17394,59555,ACTR6
17394,59555,ACTR6
17394,59555,ACTR6
17398,59078,ACTR6
17469,60070,ACTR6
17472,59206,ACTR6
17496,59485,ACTR6
17545,58825,ACTR6
17588,58980,ACTR6
17604,59994,ACTR6
17664,58403,ACTR6
17664,58403,ACTR6
17786,59029,ACTR6
17786,59029,ACTR6
17789,59452,ACTR6
17933,60500,ACTR6
17955,59612,ACTR6
17985,59709,ACTR6
17985,59709,ACTR6
17985,59709,ACTR6
18006,60099,ACTR6
18006,60099,ACTR6
18006,60099,ACTR6
18030,60696,ACTR6
18064,60319,ACTR6
18093,59890,ACTR6
18106,58936,ACTR6
18162,60792,ACTR6
18270,59890,ACTR6
18304,59438,ACTR6
18314,59761,ACTR6
18323,58602,ACTR6
18323,58602,ACTR6
18323,58602,ACTR6
18337,60199,ACTR6
18471,59049,ACTR6
18527,58372,ACTR6
18528,58784,ACTR6
18528,58784,ACTR6
18531,58488,ACTR6
18531,58488,ACTR6
18540,60204,ACTR6
18618,60165,ACTR6
18768,60549,ACTR6
16713,59142,ACTR8
16750,58653,ACTR8
16841,59675,ACTR8
16950,58538,ACTR8
17052,59467,ACTR8
17063,59184,ACTR8
17086,60473,ACTR8
17086,60473,ACTR8
17123,59883,ACTR8
17208,60177,ACTR8
17212,59611,ACTR8
17212,59611,ACTR8
17271,59349,ACTR8
17796,60579,ACTR8
17882,58469,ACTR8
18049,60383,ACTR8
18074,58395,ACTR8
18074,58395,ACTR8
18269,60044,ACTR8
18459,60183,ACTR8
17907,59036,ACTRT3
17912,58919,ACTRT3
18579,59398,ACTRT3
16776,59888,ACVR1
16865,58371,ACVR1
16865,58371,ACVR1
16865,58371,ACVR1
17048,58510,ACVR1
17258,59363,ACVR1
17258,59363,ACVR1
17312,59729,ACVR1
17355,58380,ACVR1
17434,59967,ACVR1
17506,59323,ACVR1
17506,59323,ACVR1
17564,59601,ACVR1
17703,60823,ACVR1
17733,60571,ACVR1
17741,60249,ACVR1
17741,60249,ACVR1
17741,60249,ACVR1
17747,59796,ACVR1
17752,59776,ACVR1
17752,59776,ACVR1
17842,59305,ACVR1
18129,60386,ACVR1
18139,60582,ACVR1
18163,58557,ACVR1
18220,59518,ACVR1
18220,59518,ACVR1
18220,59518,ACVR1
18290,60011,ACVR1
18341,59588,ACVR1
18342,58390,ACVR1
18408,58664,ACVR1
18667,59367,ACVR1
18715,59806,ACVR1
18723,60590,ACVR1
18841,60158,ACVR1
18841,60158,ACVR1
18865,58684,ACVR1
18881,60050,ACVR1
16679,60431,ACVR1B
16704,60812,ACVR1B
16717,59259,ACVR1B
16746,60813,ACVR1B
16746,60813,ACVR1B
16836,59634,ACVR1B
16836,59634,ACVR1B
16893,59572,ACVR1B
16893,59572,ACVR1B
17048,60205,ACVR1B
17074,59913,ACVR1B
17177,59121,ACVR1B
17238,58577,ACVR1B
17260,59690,ACVR1B
17360,58910,ACVR1B
17387,60327,ACVR1B
17432,59863,ACVR1B
17436,60560,ACVR1B
17446,58831,ACVR1B
17446,58831,ACVR1B
17446,58831,ACVR1B
17509,59478,ACVR1B
17546,60693,ACVR1B
17566,59321,ACVR1B
17596,60180,ACVR1B
17605,59743,ACVR1B
17658,59775,ACVR1B
17776,58987,ACVR1B
17791,60658,ACVR1B
17844,59866,ACVR1B
17893,60402,ACVR1B
17893,60402,ACVR1B
17973,60440,ACVR1B
18015,60117,ACVR1B
18023,60629,ACVR1B
18025,58682,ACVR1B
18143,60238,ACVR1B
18143,60238,ACVR1B
18149,60018,ACVR1B
18160,60099,ACVR1B
18160,60099,ACVR1B
18160,60099,ACVR1B
18160,60099,ACVR1B
18160,60099,ACVR1B
18160,60099,ACVR1B
18213,60431,ACVR1B
18264,58761,ACVR1B
18284,60657,ACVR1B
18284,60657,ACVR1B
18438,59451,ACVR1B
18466,59030,ACVR1B
18466,59030,ACVR1B
18484,58630,ACVR1B
18524,59810,ACVR1B
18524,59810,ACVR1B
18524,59810,ACVR1B
18533,60722,ACVR1B
18533,60722,ACVR1B
18533,60722,ACVR1B
18619,59663,ACVR1B
18620,59476,ACVR1B
18620,59476,ACVR1B
18649,59522,ACVR1B
18668,60073,ACVR1B
18742,59414,ACVR1B
18769,59873,ACVR1B
18790,59532,ACVR1B
18835,58860,ACVR1B
18848,60378,ACVR1B
18848,60378,ACVR1B
18878,59582,ACVR1B
18879,59466,ACVR1B
16840,59576,ACVR1C
16942,60443,ACVR1C
16942,60443,ACVR1C
17095,58688,ACVR1C
17213,59590,ACVR1C
17288,59183,ACVR1C
17639,60590,ACVR1C
17938,60438,ACVR1C
17938,60438,ACVR1C
18320,59915,ACVR1C
18487,59957,ACVR1C
18487,59957,ACVR1C
16676,60474,ACVR2A
16677,59728,ACVR2A
16683,59787,ACVR2A
16685,59611,ACVR2A
16696,60670,ACVR2A
16756,59204,ACVR2A
16763,59396,ACVR2A
16789,59310,ACVR2A
16793,58345,ACVR2A
16800,60207,ACVR2A
16800,60207,ACVR2A
16808,59147,ACVR2A
16816,59184,ACVR2A
16816,59184,ACVR2A
16816,59184,ACVR2A
16826,59736,ACVR2A
16849,59852,ACVR2A
16861,58795,ACVR2A
16919,59597,ACVR2A
16945,60577,ACVR2A
16985,59623,ACVR2A
16996,59422,ACVR2A
17023,60622,ACVR2A
17023,60622,ACVR2A
17023,60622,ACVR2A
17035,58535,ACVR2A
17043,60460,ACVR2A
17047,59166,ACVR2A
17072,60831,ACVR2A
17218,60679,ACVR2A
17218,60679,ACVR2A
17300,60618,ACVR2A
17446,58944,ACVR2A
17446,58944,ACVR2A
17460,58420,ACVR2A
17468,59184,ACVR2A
17493,59397,ACVR2A
17499,60276,ACVR2A
17519,58366,ACVR2A
17519,59760,ACVR2A
17519,59760,ACVR2A
17519,59760,ACVR2A
17561,58538,ACVR2A
17594,59453,ACVR2A
17596,59435,ACVR2A
17666,60830,ACVR2A
17666,60830,ACVR2A
17666,60830,ACVR2A
17734,59568,ACVR2A
17746,58861,ACVR2A
17759,59225,ACVR2A
17759,59225,ACVR2A
17763,60729,ACVR2A
17783,60102,ACVR2A
17897,59608,ACVR2A
17902,58584,ACVR2A
17937,58751,ACVR2A
17968,60311,ACVR2A
17976,59215,ACVR2A
17999,60525,ACVR2A
18070,59718,ACVR2A
18126,58723,ACVR2A
18132,59391,ACVR2A
18202,58445,ACVR2A
18202,58445,ACVR2A
18222,60060,ACVR2A
18254,60502,ACVR2A
18259,59662,ACVR2A
18321,60575,ACVR2A
18416,59829,ACVR2A
18485,59107,ACVR2A
18591,59791,ACVR2A
18594,58618,ACVR2A
18599,59144,ACVR2A
18605,60596,ACVR2A
18611,58880,ACVR2A
18638,58624,ACVR2A
18652,60219,ACVR2A
18748,59393,ACVR2A
18751,59948,ACVR2A
18801,60266,ACVR2A
18830,60753,ACVR2A
18830,60753,ACVR2A
18859,58451,ACVR2A
17017,59824,ACVR2B
17122,59201,ACVR2B
17695,60094,ACVR2B
18069,58822,ACVR2B
18538,60606,ACVR2B
16700,60769,ACVRL1
17116,58647,ACVRL1
18036,60722,ACVRL1
16696,59777,ACYP2
16714,59031,ACYP2
16733,58670,ACYP2
16734,58887,ACYP2
16765,59642,ACYP2
16765,59642,ACYP2
16779,59319,ACYP2
16780,58380,ACYP2
16791,59828,ACYP2
16793,60026,ACYP2
16800,60329,ACYP2
16815,60814,ACYP2
16820,60476,ACYP2
16826,59767,ACYP2
16827,60718,ACYP2
16830,59635,ACYP2
16833,59980,ACYP2
16856,59932,ACYP2
16857,58383,ACYP2
16857,58383,ACYP2
16861,58493,ACYP2
16873,58588,ACYP2
16888,60133,ACYP2
16893,59034,ACYP2
16903,60168,ACYP2
16910,59352,ACYP2
16949,58993,ACYP2
16949,58993,ACYP2
16949,58993,ACYP2
16970,59932,ACYP2
16970,59932,ACYP2
16970,59943,ACYP2
16978,59586,ACYP2
17005,59541,ACYP2
17008,59433,ACYP2
17008,59433,ACYP2
17008,59433,ACYP2
17008,60102,ACYP2
17008,60102,ACYP2
17019,60591,ACYP2
17019,59545,ACYP2
17025,59840,ACYP2
17025,59840,ACYP2
17043,59625,ACYP2
17088,59052,ACYP2
17090,58880,ACYP2
17098,58693,ACYP2
17103,59531,ACYP2
17108,59878,ACYP2
17112,60766,ACYP2
17113,59893,ACYP2
17113,59893,ACYP2
17113,59548,ACYP2
17113,59548,ACYP2
17129,59983,ACYP2
17144,60372,ACYP2
17149,59728,ACYP2
17165,59243,ACYP2
17177,58772,ACYP2
17179,58599,ACYP2
17180,58599,ACYP2
17186,59904,ACYP2
17209,59264,ACYP2
17216,59553,ACYP2
17216,59663,ACYP2
17228,60444,ACYP2
17247,58588,ACYP2
17254,58356,ACYP2
17262,59195,ACYP2
17263,58461,ACYP2
17268,58834,ACYP2
17279,58337,ACYP2
17290,58410,ACYP2
17290,58410,ACYP2
17316,58721,ACYP2
17335,58715,ACYP2
17361,60324,ACYP2
17365,60337,ACYP2
17365,60337,ACYP2
17365,59086,ACYP2
17369,59371,ACYP2
17369,59371,ACYP2
17383,59503,ACYP2
17393,60589,ACYP2
17477,59429,ACYP2
17477,59429,ACYP2
17477,59429,ACYP2
17511,58853,ACYP2
17513,60484,ACYP2
17513,60484,ACYP2
17513,60484,ACYP2
17522,59714,ACYP2
17522,59714,ACYP2
17522,59714,ACYP2
17522,59714,ACYP2
17539,59996,ACYP2
17541,59634,ACYP2
17550,59124,ACYP2
17580,58966,ACYP2
17590,59450,ACYP2
17592,58628,ACYP2
17621,60216,ACYP2
17640,58404,ACYP2
17641,58593,ACYP2
17641,59387,ACYP2
17647,59764,ACYP2
17647,59764,ACYP2
17662,59381,ACYP2
17714,59153,ACYP2
17714,59153,ACYP2
17724,60136,ACYP2
17732,58530,ACYP2
17735,58553,ACYP2
17735,58553,ACYP2
17801,60577,ACYP2
17810,60610,ACYP2
17811,60446,ACYP2
17811,60212,ACYP2
17818,59035,ACYP2
17822,60613,ACYP2
17822,60613,ACYP2
17822,60613,ACYP2
17822,60613,ACYP2
17839,60782,ACYP2
17844,59554,ACYP2
17857,59192,ACYP2
17886,58600,ACYP2
17891,59987,ACYP2
17891,59453,ACYP2
17891,59453,ACYP2
17891,59453,ACYP2
17895,60428,ACYP2
17910,59752,ACYP2
17925,59397,ACYP2
17925,60447,ACYP2
17927,58857,ACYP2
17930,59306,ACYP2
17952,59612,ACYP2
17959,59978,ACYP2
17964,59869,ACYP2
17964,59869,ACYP2
17977,60806,ACYP2
17999,59958,ACYP2
18007,58628,ACYP2
18026,60830,ACYP2
18043,60592,ACYP2
18062,59855,ACYP2
18062,59855,ACYP2
18085,58778,ACYP2
18103,60094,ACYP2
18111,60122,ACYP2
18111,60122,ACYP2
18111,60122,ACYP2
18238,58944,ACYP2
18238,58944,ACYP2
18239,58497,ACYP2
18272,60426,ACYP2
18283,58348,ACYP2
18301,59947,ACYP2
18307,59097,ACYP2
18312,58773,ACYP2
18315,58602,ACYP2
18335,58564,ACYP2
18340,59771,ACYP2
18348,60809,ACYP2
18358,59564,ACYP2
18364,59152,ACYP2
18370,59185,ACYP2
18372,60043,ACYP2
18408,60438,ACYP2
18409,60148,ACYP2
18420,58686,ACYP2
18423,58678,ACYP2
18451,60076,ACYP2
18460,58573,ACYP2
18489,58446,ACYP2
18492,60488,ACYP2
18500,60380,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18505,59887,ACYP2
18511,58555,ACYP2
18526,58511,ACYP2
18541,60617,ACYP2
18565,58629,ACYP2
18583,59047,ACYP2
18583,59047,ACYP2
18583,59047,ACYP2
18604,60651,ACYP2
18606,59355,ACYP2
18607,60796,ACYP2
18622,58640,ACYP2
18628,59398,ACYP2
18642,60053,ACYP2
18678,59843,ACYP2
18678,60438,ACYP2
18709,59872,ACYP2
18709,58745,ACYP2
18710,60283,ACYP2
18747,60263,ACYP2
18747,60819,ACYP2
18751,59108,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18788,60465,ACYP2
18791,59783,ACYP2
18797,60345,ACYP2
18813,60543,ACYP2
18814,58463,ACYP2
18836,60027,ACYP2
18876,59356,ACYP2
18879,60265,ACYP2
17672,60137,ADA2
17901,59062,ADA2
18395,59777,ADA2
18633,60625,ADA2
16684,60568,ADAL
16757,60526,ADAL
16979,59332,ADAL
16979,59332,ADAL
17055,59838,ADAL
17065,58445,ADAL
17144,59242,ADAL
17144,59242,ADAL
17144,59242,ADAL
17198,60390,ADAL
17198,60390,ADAL
17198,60390,ADAL
17375,59699,ADAL
17515,59229,ADAL
17515,59229,ADAL
17688,59599,ADAL
17688,59599,ADAL
17741,59023,ADAL
17891,59281,ADAL
17994,60453,ADAL
18006,60318,ADAL
18292,59065,ADAL
18395,59340,ADAL
18403,60718,ADAL
18597,60810,ADAL
18612,60797,ADAL
18702,59774,ADAL
18702,59774,ADAL
18738,60479,ADAL
16676,59826,ADAM10
16676,59826,ADAM10
16676,59826,ADAM10
16676,59725,ADAM10
16676,59725,ADAM10
16687,59781,ADAM10
16773,59347,ADAM10
16778,59398,ADAM10
16799,58457,ADAM10
16871,60147,ADAM10
16886,59154,ADAM10
16894,59421,ADAM10
16905,59174,ADAM10
16905,59174,ADAM10
16905,59174,ADAM10
16914,59442,ADAM10
16924,58394,ADAM10
16950,60655,ADAM10
16960,59716,ADAM10
16960,59716,ADAM10
17025,58377,ADAM10
17040,59161,ADAM10
17040,59161,ADAM10
17049,58592,ADAM10
17049,58592,ADAM10
17081,58641,ADAM10
17081,58641,ADAM10
17081,58641,ADAM10
17082,59030,ADAM10
17084,60330,ADAM10
17144,58439,ADAM10
17181,60068,ADAM10
17231,60147,ADAM10
17238,60473,ADAM10
17249,58734,ADAM10
17267,59330,ADAM10
17328,60326,ADAM10
17355,59223,ADAM10
17355,59223,ADAM10
17355,59223,ADAM10
17367,60472,ADAM10
17410,60528,ADAM10
17417,59099,ADAM10
17417,59099,ADAM10
17422,59338,ADAM10
17434,58763,ADAM10
17444,58451,ADAM10
17463,59450,ADAM10
17469,60385,ADAM10
17521,59525,ADAM10
17579,60071,ADAM10
17579,60071,ADAM10
17579,60071,ADAM10
17649,58418,ADAM10
17694,59373,ADAM10
17709,59976,ADAM10
17709,59976,ADAM10
17727,58369,ADAM10
17727,58369,ADAM10
17768,58608,ADAM10
17772,59510,ADAM10
17792,60613,ADAM10
17792,60613,ADAM10
17799,59815,ADAM10
17865,60802,ADAM10
17972,60221,ADAM10
17984,60561,ADAM10
18036,58365,ADAM10
18065,59761,ADAM10
18076,59535,ADAM10
18078,60493,ADAM10
18173,58330,ADAM10
18212,59388,ADAM10
18241,59144,ADAM10
18347,58629,ADAM10
18419,59160,ADAM10
18419,59160,ADAM10
18420,59160,ADAM10
18420,59160,ADAM10
18427,60143,ADAM10
18433,59143,ADAM10
18520,60188,ADAM10
18520,60188,ADAM10
18592,58919,ADAM10
18592,58512,ADAM10
18600,59852,ADAM10
18600,59852,ADAM10
18624,59989,ADAM10
18627,59693,ADAM10
18823,58999,ADAM10
18858,59831,ADAM10
16675,59529,ADAM11
16675,59529,ADAM11
16679,59407,ADAM11
16693,60376,ADAM11
16751,59201,ADAM11
16846,59819,ADAM11
16846,59819,ADAM11
16846,59819,ADAM11
16924,60540,ADAM11
16969,59568,ADAM11
17009,59146,ADAM11
17009,59559,ADAM11
17028,60320,ADAM11
17094,59568,ADAM11
17128,59702,ADAM11
17143,59367,ADAM11
17143,59367,ADAM11
17143,59367,ADAM11
17143,59367,ADAM11
17145,60670,ADAM11
17145,60670,ADAM11
17145,60670,ADAM11
17149,58416,ADAM11
17155,58607,ADAM11
17247,60219,ADAM11
17261,59445,ADAM11
17300,58498,ADAM11
17301,60749,ADAM11
17360,60651,ADAM11
17404,58450,ADAM11
17434,58353,ADAM11
17434,58353,ADAM11
17439,58360,ADAM11
17474,59674,ADAM11
17474,59674,ADAM11
17474,59674,ADAM11
17477,59636,ADAM11
17514,59611,ADAM11
17519,59982,ADAM11
17534,59490,ADAM11
17614,60232,ADAM11
17683,60678,ADAM11
17683,60678,ADAM11
17688,59608,ADAM11
17733,60166,ADAM11
17764,59587,ADAM11
17764,59587,ADAM11
17785,59300,ADAM11
17788,58823,ADAM11
17789,60077,ADAM11
17807,59615,ADAM11
17828,59930,ADAM11
17835,58322,ADAM11
17835,58322,ADAM11
17835,58322,ADAM11
17852,60365,ADAM11
17860,59915,ADAM11
17869,59755,ADAM11
17889,58595,ADAM11
17907,60489,ADAM11
17910,60468,ADAM11
17923,59982,ADAM11
17945,58889,ADAM11
17945,58889,ADAM11
17945,60595,ADAM11
17945,60595,ADAM11
17955,59339,ADAM11
17968,60684,ADAM11
18024,58543,ADAM11
18026,60629,ADAM11
18065,59406,ADAM11
18100,58686,ADAM11
18101,59293,ADAM11
18137,59460,ADAM11
18211,59823,ADAM11
18234,58915,ADAM11
18258,59410,ADAM11
18265,60375,ADAM11
18282,59634,ADAM11
18305,58795,ADAM11
18305,58795,ADAM11
18314,60294,ADAM11
18341,59970,ADAM11
18341,59970,ADAM11
18341,59970,ADAM11
18370,60438,ADAM11
18442,58496,ADAM11
18443,59878,ADAM11
18466,59721,ADAM11
18511,59556,ADAM11
18549,59255,ADAM11
18549,59255,ADAM11
18583,60699,ADAM11
18587,58745,ADAM11
18587,58745,ADAM11
18602,58882,ADAM11
18628,60348,ADAM11
18628,60348,ADAM11
18655,58711,ADAM11
18655,58711,ADAM11
18655,58711,ADAM11
18727,60241,ADAM11
18727,60241,ADAM11
18759,58642,ADAM11
18837,59731,ADAM11
18849,58905,ADAM11
16790,59574,ADAM12
16790,59574,ADAM12
16790,59574,ADAM12
16790,59574,ADAM12
16790,59574,ADAM12
16885,59423,ADAM12
17379,59399,ADAM12
17442,60253,ADAM12
17479,60717,ADAM12
17480,60717,ADAM12
17480,60717,ADAM12
18004,58921,ADAM12
18145,60020,ADAM12
18244,59536,ADAM12
18401,60311,ADAM12
18410,58442,ADAM12
18410,58442,ADAM12
18411,59220,ADAM12
18411,59220,ADAM12
18618,59039,ADAM12
18618,59039,ADAM12
18618,59039,ADAM12
18866,59112,ADAM12
18866,59112,ADAM12
16819,60324,ADAM15
17097,59211,ADAM15
17815,59057,ADAM15
18024,60804,ADAM15
18433,58500,ADAM15
18582,60404,ADAM15
18827,58836,ADAM15
16704,59795,ADAM17
16710,60087,ADAM17
16727,59483,ADAM17
16882,60379,ADAM17
17019,58700,ADAM17
17101,59555,ADAM17
17103,59545,ADAM17
17157,59767,ADAM17
17157,59767,ADAM17
17161,60451,ADAM17
17263,60830,ADAM17
17280,60047,ADAM17
17349,58819,ADAM17
17677,59915,ADAM17
17678,59621,ADAM17
17802,60081,ADAM17
17802,60081,ADAM17
17802,60081,ADAM17
17802,60081,ADAM17
17817,60735,ADAM17
17933,60254,ADAM17
17982,60112,ADAM17
18051,59393,ADAM17
18165,59579,ADAM17
18192,59317,ADAM17
18241,60761,ADAM17
18423,59695,ADAM17
18445,60009,ADAM17
18568,59183,ADAM17
18595,60541,ADAM17
18610,59704,ADAM17
18642,60346,ADAM17
18643,58917,ADAM17
18671,60809,ADAM17
18753,58640,ADAM17
18753,58640,ADAM17
18781,59642,ADAM17
18781,59642,ADAM17
18797,59990,ADAM17
18867,60287,ADAM17
17128,59061,ADAM18
17450,59140,ADAM18
18077,60266,ADAM18
16710,59670,ADAM19
16809,60050,ADAM19
16809,60050,ADAM19
16809,60050,ADAM19
17075,59724,ADAM19
17130,60814,ADAM19
17133,60700,ADAM19
17390,60785,ADAM19
17447,59488,ADAM19
17745,60780,ADAM19
17773,58973,ADAM19
17840,59544,ADAM19
18195,59834,ADAM19
18195,59834,ADAM19
18287,60056,ADAM19
18287,60056,ADAM19
18287,60056,ADAM19
18338,59636,ADAM19
18445,58521,ADAM19
18445,58521,ADAM19
18445,58521,ADAM19
18445,58521,ADAM19
18529,60781,ADAM19
18529,60781,ADAM19
18529,60781,ADAM19
18563,59954,ADAM19
18563,59954,ADAM19
18632,60240,ADAM19
18659,59180,ADAM19
16675,59277,ADAM2
17885,60652,ADAM2
18239,60622,ADAM2
18482,58367,ADAM2
16672,59752,ADAM22
16672,59752,ADAM22
16750,58598,ADAM22
16755,58942,ADAM22
16787,60363,ADAM22
16821,59380,ADAM22
16978,58790,ADAM22
16978,58790,ADAM22
16978,58790,ADAM22
16978,58790,ADAM22
16981,58905,ADAM22
16997,58904,ADAM22
17005,58863,ADAM22
17012,59213,ADAM22
17012,59213,ADAM22
17047,60229,ADAM22
17051,59163,ADAM22
17088,59053,ADAM22
17088,59053,ADAM22
17127,60820,ADAM22
17153,60414,ADAM22
17162,60196,ADAM22
17188,58600,ADAM22
17251,58689,ADAM22
17251,58689,ADAM22
17263,59350,ADAM22
17264,58654,ADAM22
17356,58916,ADAM22
17356,58916,ADAM22
17364,59891,ADAM22
17364,59891,ADAM22
17364,59891,ADAM22
17382,59207,ADAM22
17450,58730,ADAM22
17523,60116,ADAM22
17528,59787,ADAM22
17550,60246,ADAM22
17550,60246,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17582,59441,ADAM22
17610,60224,ADAM22
17624,59676,ADAM22
17624,59676,ADAM22
17647,59177,ADAM22
17696,59594,ADAM22
17696,59594,ADAM22
17696,59594,ADAM22
17696,59594,ADAM22
17696,59594,ADAM22
17736,59428,ADAM22
17736,59428,ADAM22
17736,59428,ADAM22
17736,59428,ADAM22
17736,59428,ADAM22
17747,58352,ADAM22
17790,60652,ADAM22
17811,59757,ADAM22
17812,59190,ADAM22
17817,59063,ADAM22
17822,60652,ADAM22
17822,60652,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17860,60807,ADAM22
17935,60798,ADAM22
17935,60798,ADAM22
17936,60041,ADAM22
17939,60448,ADAM22
17963,60386,ADAM22
18011,58795,ADAM22
18011,58795,ADAM22
18013,59535,ADAM22
18020,58812,ADAM22
18020,58812,ADAM22
18025,60588,ADAM22
18025,60588,ADAM22
18025,60588,ADAM22
18041,60420,ADAM22
18041,60420,ADAM22
18052,60059,ADAM22
18052,60059,ADAM22
18052,60059,ADAM22
18052,60059,ADAM22
18123,59459,ADAM22
18133,60120,ADAM22
18146,60691,ADAM22
18146,60691,ADAM22
18227,60798,ADAM22
18272,58348,ADAM22
18272,58348,ADAM22
18272,58348,ADAM22
18272,58348,ADAM22
18272,58348,ADAM22
18311,58910,ADAM22
18323,60793,ADAM22
18323,60793,ADAM22
18334,60466,ADAM22
18342,60470,ADAM22
18346,60321,ADAM22
18369,58920,ADAM22
18369,58920,ADAM22
18372,58909,ADAM22
18387,58586,ADAM22
18466,59628,ADAM22
18469,59621,ADAM22
18469,59621,ADAM22
18469,59621,ADAM22
18477,59089,ADAM22
18479,59788,ADAM22
18575,59252,ADAM22
18585,59174,ADAM22
18585,59174,ADAM22
18585,59174,ADAM22
18586,59144,ADAM22
18594,58506,ADAM22
18601,59936,ADAM22
18607,59847,ADAM22
18677,58859,ADAM22
18745,59411,ADAM22
18745,59411,ADAM22
18763,58840,ADAM22
18803,59439,ADAM22
18841,59509,ADAM22
16675,59196,ADAM23
16689,59475,ADAM23
16695,60831,ADAM23
16710,58745,ADAM23
16710,60184,ADAM23
16735,59366,ADAM23
16735,59366,ADAM23
16740,59239,ADAM23
16771,59593,ADAM23
16774,59454,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16777,59895,ADAM23
16781,59891,ADAM23
16781,59891,ADAM23
16781,59891,ADAM23
16789,60322,ADAM23
16789,60322,ADAM23
16789,60322,ADAM23
16791,58359,ADAM23
16791,59786,ADAM23
16794,58868,ADAM23
16799,60304,ADAM23
16803,60361,ADAM23
16823,59184,ADAM23
16827,60795,ADAM23
16848,60760,ADAM23
16851,60791,ADAM23
16853,60429,ADAM23
16858,58369,ADAM23
16863,60621,ADAM23
16880,58801,ADAM23
16895,59148,ADAM23
16895,59148,ADAM23
16900,59041,ADAM23
16902,60238,ADAM23
16902,60238,ADAM23
16902,60238,ADAM23
16922,58431,ADAM23
16925,58371,ADAM23
16925,58371,ADAM23
16934,58792,ADAM23
16940,60026,ADAM23
16948,60376,ADAM23
16955,60252,ADAM23
16955,58998,ADAM23
16971,59576,ADAM23
16977,59596,ADAM23
16977,59596,ADAM23
16977,59596,ADAM23
16983,58403,ADAM23
16989,60115,ADAM23
17000,59307,ADAM23
17012,59830,ADAM23
17048,59199,ADAM23
17050,59545,ADAM23
17050,59545,ADAM23
17069,59837,ADAM23
17069,59837,ADAM23
17089,59540,ADAM23
17105,59997,ADAM23
17112,59706,ADAM23
17131,59485,ADAM23
17134,58947,ADAM23
17136,59381,ADAM23
17137,59889,ADAM23
17155,60707,ADAM23
17178,60007,ADAM23
17196,60625,ADAM23
17200,60373,ADAM23
17220,60166,ADAM23
17229,59727,ADAM23
17230,60338,ADAM23
17244,58571,ADAM23
17261,59853,ADAM23
17278,60600,ADAM23
17279,58414,ADAM23
17286,58970,ADAM23
17291,59133,ADAM23
17291,59133,ADAM23
17295,59709,ADAM23
17298,58379,ADAM23
17298,58379,ADAM23
17303,59081,ADAM23
17307,58624,ADAM23
17339,58905,ADAM23
17347,60373,ADAM23
17347,60373,ADAM23
17363,59214,ADAM23
17365,59198,ADAM23
17383,60446,ADAM23
17386,59410,ADAM23
17404,59002,ADAM23
17418,60590,ADAM23
17443,60564,ADAM23
17444,58725,ADAM23
17444,58725,ADAM23
17464,59413,ADAM23
17464,59413,ADAM23
17464,59413,ADAM23
17466,59952,ADAM23
17466,59952,ADAM23
17470,59954,ADAM23
17470,59954,ADAM23
17475,60067,ADAM23
17491,58593,ADAM23
17493,59962,ADAM23
17501,60272,ADAM23
17537,60612,ADAM23
17537,60612,ADAM23
17537,60612,ADAM23
17546,59853,ADAM23
17562,60747,ADAM23
17562,60747,ADAM23
17577,60052,ADAM23
17579,59214,ADAM23
17593,59449,ADAM23
17593,59449,ADAM23
17620,59681,ADAM23
17620,59681,ADAM23
17645,60562,ADAM23
17645,58682,ADAM23
17649,59331,ADAM23
17649,59331,ADAM23
17678,59074,ADAM23
17678,59074,ADAM23
